symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
BDL,1H,bullish,standard,1271.0,1263.5,0.59,5.67,1263.5,1221.1,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
BRIGADE,1H,bullish,standard,559.95,554.6,0.96,3.52,554.6,515.7,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
TATACAP,1H,bullish,standard,355.2,353.95,0.35,2.04,353.95,335.75,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
MARUTI,1H,bullish,standard,13800.0,13782.0,0.13,1.72,13782.0,13200.0,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
M&MFIN,1H,bullish,standard,374.25,374.0,0.07,1.43,374.0,353.3,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
TVSMOTOR,1H,bullish,standard,3986.4,3979.7,0.17,1.33,3979.7,3824.9,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
VBL,1H,bearish,standard,441.25,451.25,-2.22,14.66,469.85,451.25,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
GODFRYPHLP,1H,bearish,standard,2020.9,2027.4,-0.32,1.51,2248.2,2027.4,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
AFFLE,1D,bullish,standard,1638.0,1590.0,3.02,10.91,1590.0,1390.5,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
HEXT,1D,bullish,standard,598.3,578.9,3.35,5.16,578.9,504.0,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
COFORGE,1D,bullish,standard,1673.0,1569.0,6.63,4.02,1569.0,1362.2,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
LODHA,1D,bullish,standard,1282.4,1225.2,4.67,2.46,1225.2,938.45,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
KFINTECH,1D,bullish,standard,973.0,955.3,1.85,1.62,955.3,826.8,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
CONCOR,1D,bullish,standard,524.0,515.3,1.69,1.58,515.3,448.45,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
IEX,1D,bullish,standard,130.5,129.49,0.78,1.41,129.49,116.26,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
LAURUSLABS,1D,bullish,standard,1749.3,1734.5,0.85,1.33,1734.5,1448.2,2026-07-28,20,True,True,2026-07-28T12:57:39+05:30
LTM,1D,bullish,standard,4327.0,4239.8,2.06,1.3,4239.8,3528.0,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
GODFRYPHLP,1D,bearish,standard,2020.9,2027.4,-0.32,7.68,2248.2,2027.4,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
HINDUNILVR,1D,bearish,standard,2052.2,2091.0,-1.86,4.21,2239.3,2091.0,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
VBL,1D,bearish,standard,441.25,451.15,-2.19,2.84,523.8,451.15,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
DMART,1D,bearish,standard,3851.7,3886.7,-0.9,2.39,4402.0,3886.7,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
BEL,1D,bearish,standard,394.25,400.6,-1.59,2.24,429.9,400.6,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
COALINDIA,1D,bearish,standard,411.6,424.45,-3.03,1.48,446.85,424.45,2026-07-28,20,False,True,2026-07-28T12:57:39+05:30
RKFORGE,1W,bullish,standard,631.5,630.98,0.08,3.6,630.98,459.41,2026-07-31,20,False,True,2026-07-28T12:57:39+05:30
PVRINOX,1W,bullish,standard,1133.8,1110.0,2.14,1.92,1110.0,907.4,2026-07-31,20,False,True,2026-07-28T12:57:39+05:30
HEXT,1W,bullish,standard,598.3,578.9,3.35,1.63,578.9,392.78,2026-07-31,20,False,True,2026-07-28T12:57:39+05:30
GABRIEL,1M,bullish,standard,1415.4,1385.5,2.16,2.19,1385.5,385.38,2026-07-31,20,False,True,2026-07-28T12:57:39+05:30
WELCORP,1M,bullish,standard,1631.7,1525.0,7.0,1.9,1525.0,644.52,2026-07-31,20,False,True,2026-07-28T12:57:39+05:30
TORNTPHARM,1M,bullish,standard,4895.0,4742.9,3.21,1.88,4742.9,2855.68,2026-07-31,20,False,True,2026-07-28T12:57:39+05:30
HSCL,1M,bullish,standard,752.7,718.0,4.83,1.77,718.0,364.39,2026-07-31,20,False,True,2026-07-28T12:57:39+05:30
SHYAMMETL,1M,bullish,standard,1028.35,1012.24,1.59,1.44,1012.24,622.75,2026-07-31,20,False,True,2026-07-28T12:57:39+05:30
BAJAJ-AUTO,1M,bullish,standard,11303.5,10750.0,5.15,1.26,10750.0,6818.16,2026-07-31,20,False,True,2026-07-28T12:57:39+05:30
PATANJALI,1M,bearish,standard,343.7,406.35,-15.42,3.25,665.11,406.35,2026-07-31,20,False,True,2026-07-28T12:57:39+05:30
