symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
ZYDUSLIFE,1H,bullish,standard,1186.6,1185.0,0.14,4.55,1185.0,1152.1,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
MANAPPURAM,1H,bullish,standard,324.3,322.85,0.45,4.37,322.85,313.4,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
UBL,1H,bullish,standard,1256.6,1248.1,0.68,4.1,1248.1,1210.4,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
JKCEMENT,1H,bullish,standard,5185.0,5174.0,0.21,3.17,5174.0,4981.0,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
POLICYBZR,1H,bearish,standard,1244.5,1282.3,-2.95,63.15,1904.9,1282.3,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
NIVABUPA,1H,bearish,standard,76.17,76.39,-0.29,6.16,81.48,76.39,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
NEULANDLAB,1H,bearish,standard,21920.0,21950.0,-0.14,5.07,23035.0,21950.0,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
MMTC,1H,bearish,standard,57.88,58.16,-0.48,4.66,60.91,58.16,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
ABCAPITAL,1H,bearish,standard,391.2,392.75,-0.39,3.86,404.7,392.75,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
SAMMAANCAP,1H,bearish,standard,140.16,140.62,-0.33,3.03,145.88,140.62,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
CESC,1H,bearish,standard,139.99,140.2,-0.15,2.58,144.0,140.2,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
MARUTI,1H,bearish,standard,11991.0,12015.0,-0.2,2.57,12275.0,12015.0,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
INDIACEM,1H,bearish,standard,329.8,332.0,-0.66,2.56,348.15,332.0,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
NAUKRI,1H,bearish,standard,1203.0,1209.8,-0.56,2.49,1322.4,1209.8,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
NLCINDIA,1H,bearish,standard,262.1,262.85,-0.29,2.27,269.65,262.85,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
AMBUJACEM,1H,bearish,standard,383.45,383.9,-0.12,2.19,393.45,383.9,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
NESTLEIND,1H,bearish,standard,1351.9,1357.7,-0.43,2.06,1391.4,1357.7,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
POLYCAB,1H,bearish,standard,8333.0,8344.0,-0.13,2.02,8454.0,8344.0,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
RELIANCE,1H,bearish,standard,1221.9,1222.1,-0.02,1.92,1252.8,1222.1,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
ASHOKLEY,1H,bearish,standard,157.59,157.91,-0.2,1.91,164.19,157.91,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
BPCL,1H,bearish,standard,307.25,308.15,-0.29,1.9,318.1,308.15,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
COLPAL,1H,bearish,standard,1855.2,1857.0,-0.1,1.71,1900.1,1857.0,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
INDIGO,1H,bearish,standard,4885.0,4890.0,-0.1,1.66,5064.0,4890.0,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
WELCORP,1H,bearish,standard,2679.9,2711.0,-1.15,1.62,2835.0,2711.0,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
GRAVITA,1H,bearish,standard,1516.9,1524.2,-0.48,1.55,1596.6,1524.2,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
PGEL,1H,bearish,standard,513.2,514.0,-0.16,1.5,540.0,514.0,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
TMPV,1H,bearish,standard,295.65,295.9,-0.08,1.49,302.8,295.9,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
HINDPETRO,1H,bearish,standard,349.8,350.6,-0.23,1.43,364.85,350.6,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
PPLPHARMA,1H,bearish,standard,208.15,208.25,-0.05,1.41,215.97,208.25,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
INDHOTEL,1H,bearish,standard,728.25,728.55,-0.04,1.39,748.3,728.55,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
HFCL,1H,bearish,standard,210.12,210.66,-0.26,1.39,224.81,210.66,2026-09-24,20,False,True,2026-09-24T15:07:42+05:30
