symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
CRAFTSMAN,1H,bullish,standard,9840.5,9455.0,4.08,58.88,9455.0,9131.0,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
KAYNES,1H,bullish,standard,3679.5,3545.0,3.79,12.84,3545.0,3163.0,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
HONAUT,1H,bullish,standard,40200.0,39385.0,2.07,12.1,39385.0,37245.0,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
JIOFIN,1H,bullish,standard,242.74,239.18,1.49,4.99,239.18,234.24,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
RAINBOW,1H,bullish,standard,1499.9,1489.0,0.73,3.61,1489.0,1449.6,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
JUBLFOOD,1H,bullish,standard,440.15,438.5,0.38,3.11,438.5,415.0,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
POWERINDIA,1H,bullish,standard,31830.0,31755.0,0.24,3.07,31755.0,30490.0,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
DIVISLAB,1H,bullish,standard,7751.5,7695.0,0.73,2.92,7695.0,7216.5,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
TRENT,1H,bullish,standard,2991.8,2976.0,0.53,2.13,2976.0,2882.0,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
PGEL,1H,bullish,standard,601.2,598.85,0.39,1.95,598.85,570.0,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
GLAND,1H,bullish,standard,2506.8,2499.8,0.28,1.92,2499.8,2375.1,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
LUPIN,1H,bullish,standard,2455.9,2452.9,0.12,1.84,2452.9,2360.6,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
RVNL,1H,bullish,standard,227.86,227.6,0.11,1.81,227.6,220.25,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
PATANJALI,1H,bullish,standard,351.0,349.2,0.52,1.58,349.2,338.55,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
ASTERDM,1H,bullish,standard,827.45,819.45,0.98,1.34,819.45,782.35,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
ASAHIINDIA,1H,bearish,standard,865.0,865.2,-0.02,2.54,899.0,865.2,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
JSWINFRA,1H,bearish,standard,312.75,312.95,-0.06,2.07,325.65,312.95,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
PARADEEP,1D,bullish,standard,155.86,149.2,4.46,32.57,149.2,132.9,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
FSL,1D,bullish,standard,292.87,274.01,6.88,23.25,274.01,228.7,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
DEVYANI,1D,bullish,standard,121.2,117.8,2.89,11.16,117.8,107.0,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
CRAFTSMAN,1D,bullish,standard,9844.0,9535.0,3.24,4.93,9535.0,8944.59,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
KAYNES,1D,bullish,standard,3679.5,3478.4,5.78,3.64,3478.4,3110.0,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
SWIGGY,1D,bullish,standard,288.3,284.68,1.27,2.23,284.68,238.51,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
AFFLE,1D,bullish,standard,1646.2,1590.0,3.53,1.86,1590.0,1405.1,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
INFY,1D,bullish,standard,1150.8,1118.5,2.89,1.71,1118.5,982.4,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
DIVISLAB,1D,bullish,standard,7751.5,7459.0,3.92,1.51,7459.0,6503.68,2026-07-29,20,True,True,2026-07-29T13:07:40+05:30
SAPPHIRE,1D,bullish,standard,193.27,191.9,0.71,1.5,191.9,171.9,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
LLOYDSME,1D,bullish,standard,2062.5,2037.0,1.25,1.27,2037.0,1708.9,2026-07-29,20,True,True,2026-07-29T13:07:40+05:30
PHOENIXLTD,1D,bearish,standard,1904.2,1912.1,-0.41,1.78,2169.8,1912.1,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
ADANIPORTS,1D,bearish,standard,1736.5,1752.1,-0.89,1.46,1891.1,1752.1,2026-07-29,20,False,True,2026-07-29T13:07:40+05:30
PARADEEP,1W,bullish,standard,155.86,149.2,4.46,6.78,149.2,99.7,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
FSL,1W,bullish,standard,292.87,282.05,3.84,4.48,282.05,203.15,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
RKFORGE,1W,bullish,standard,637.35,630.98,1.01,3.28,630.98,459.41,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
PVRINOX,1W,bullish,standard,1144.95,1110.0,3.15,2.32,1110.0,907.4,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
RADICO,1W,bullish,standard,4357.9,4183.72,4.16,1.95,4183.72,2546.75,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
COFORGE,1W,bullish,standard,1723.9,1569.0,9.87,1.6,1569.0,1008.1,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
LODHA,1W,bullish,standard,1310.4,1225.2,6.95,1.58,1225.2,650.8,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
LAURUSLABS,1W,bullish,standard,1778.6,1610.0,10.47,1.42,1610.0,935.37,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
LALPATHLAB,1W,bullish,standard,1887.2,1798.66,4.92,1.37,1798.66,1269.53,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
GABRIEL,1M,bullish,standard,1415.0,1385.5,2.13,2.22,1385.5,385.38,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
FLUOROCHEM,1M,bullish,standard,4576.3,4531.17,1.0,2.16,4531.17,2916.6,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
KARURVYSYA,1M,bullish,standard,341.25,340.8,0.13,2.01,340.8,151.91,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
WELCORP,1M,bullish,standard,1691.8,1525.0,10.94,1.97,1525.0,644.52,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
TORNTPHARM,1M,bullish,standard,4888.2,4742.9,3.06,1.91,4742.9,2855.68,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
HSCL,1M,bullish,standard,761.8,718.0,6.1,1.81,718.0,364.39,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
RRKABEL,1M,bullish,standard,2569.7,2549.0,0.81,1.57,2549.0,848.18,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
SHYAMMETL,1M,bullish,standard,1027.35,1012.24,1.49,1.47,1012.24,622.75,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
NESTLEIND,1M,bullish,standard,1511.0,1490.93,1.35,1.39,1490.93,1039.94,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
SONACOMS,1M,bullish,standard,715.9,711.82,0.57,1.36,711.82,376.41,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
BAJAJ-AUTO,1M,bullish,standard,11435.0,10750.0,6.37,1.32,10750.0,6818.16,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
DIVISLAB,1M,bullish,standard,7751.5,7010.54,10.57,1.29,7010.54,4912.28,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
PATANJALI,1M,bearish,standard,351.0,406.35,-13.62,3.44,665.11,406.35,2026-07-31,20,False,True,2026-07-29T13:07:40+05:30
