symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
CAMS,789.23,V+N,-2.15,below,772.25,789.23,789.3,789.38,789.23,0.019,2.2,0.041,1,2026-08-10,2026-08-12,True,True,5.0,2026-08-12T11:41:23+05:30
LALPATHLAB,1953.92,V+N,0.46,above,1962.9,1953.92,1953.83,1953.92,1953.75,0.009,2.7,0.043,1,2026-08-10,2026-08-12,True,True,5.0,2026-08-12T11:41:23+05:30
FORCEMOT,18339.00,V+N,3.95,above,19064.0,18339.0,18336.0,18339.0,18333.0,0.033,3.8,0.05,1,2026-08-11,2026-08-12,True,True,5.0,2026-08-12T11:41:23+05:30
BDL,1307.37,V+N,0.4,above,1312.6,1307.37,1307.13,1307.37,1306.9,0.036,4.1,0.049,1,2026-08-11,2026-08-12,True,True,5.0,2026-08-12T11:41:23+05:30
TITAN,5128.33,V+N,-1.89,below,5031.2,5128.33,5128.67,5129.0,5128.33,0.013,4.1,0.015,1,2026-08-11,2026-08-12,True,True,5.0,2026-08-12T11:41:23+05:30
VTL,608.39,V+N,-3.05,below,589.85,608.39,608.48,608.57,608.39,0.03,4.9,0.03,1,2026-08-10,2026-08-12,True,True,5.0,2026-08-12T11:41:23+05:30
MCX,2869.60,V+W,2.35,above,2937.0,2869.6,2844.2,2869.6,2818.8,1.786,97.0,0.058,1,2026-08-11,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
ARE&M,959.03,V+W,2.86,above,986.5,959.03,947.8,959.03,936.58,2.369,99.2,0.023,1,2026-08-11,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
FINCABLES,1184.76,V+W,10.77,above,1312.4,1184.76,1161.67,1184.76,1138.58,3.976,99.5,0.019,1,2026-08-11,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
BEML,1901.98,V,0.65,above,1914.4,1901.98,1901.67,1901.98,1901.35,0.033,5.5,0.028,1,2026-08-11,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
BPCL,318.53,V,-2.04,below,312.05,318.53,318.57,318.6,318.53,0.021,5.5,0.021,1,2026-08-10,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
COLPAL,2008.33,V,-0.33,below,2001.8,2008.33,2008.67,2009.0,2008.33,0.033,6.0,0.024,1,2026-08-11,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
SBIN,1065.90,V,0.93,above,1075.8,1065.9,1065.8,1065.9,1065.7,0.019,6.6,0.011,1,2026-08-11,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
ACMESOLAR,366.18,V,1.0,above,369.85,366.18,366.05,366.18,365.92,0.068,7.1,0.05,1,2026-08-10,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
CIEINDIA,409.77,V,1.45,above,415.7,409.77,409.68,409.77,409.59,0.045,7.1,0.029,1,2026-08-10,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
RAMCOCEM,954.05,V,-2.24,below,932.65,954.05,954.35,954.65,954.05,0.063,7.1,0.041,1,2026-08-10,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
TECHNOE,1062.93,V,-6.48,below,994.0,1062.93,1063.3,1063.68,1062.93,0.071,7.1,0.05,1,2026-08-10,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
IGL,152.31,V,1.15,above,154.05,152.31,152.25,152.31,152.2,0.068,7.7,0.046,1,2026-08-10,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
PFIZER,4876.73,V,5.25,above,5133.0,4876.73,4875.87,4876.73,4875.0,0.036,7.7,0.021,1,2026-08-10,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
FACT,835.03,V,-1.41,below,823.3,835.03,835.37,835.7,835.03,0.08,8.2,0.058,1,2026-08-10,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
FIRSTCRY,213.10,V,0.53,above,214.24,213.1,212.99,213.1,212.89,0.1,9.0,0.066,1,2026-08-10,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
SARDAEN,500.69,V,-1.0,below,495.7,500.69,500.88,501.07,500.69,0.077,9.0,0.028,1,2026-08-10,2026-08-12,True,False,5.0,2026-08-12T11:41:23+05:30
