symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
ZEEL,1H,bullish,standard,104.18,99.25,4.97,10.45,99.25,90.52,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
BHARTIHEXA,1H,bullish,standard,1626.0,1617.3,0.54,1.67,1617.3,1477.8,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
LGEINDIA,1D,bullish,standard,1701.5,1593.0,6.81,23.1,1593.0,1484.8,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
ASAHIINDIA,1D,bullish,standard,941.15,940.1,0.11,2.04,940.1,862.5,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
IDEA,1D,bullish,standard,14.07,14.0,0.5,1.38,14.0,12.6,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
PAGEIND,1D,bearish,standard,37030.0,37695.0,-1.76,3.69,41590.0,37695.0,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
FINCABLES,1W,bullish,standard,1265.5,1203.9,5.12,16.1,1203.9,765.5,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
FLUOROCHEM,1W,bullish,standard,4849.2,4653.2,4.21,3.95,4653.2,2925.1,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
MINDACORP,1W,bullish,standard,745.25,735.07,1.38,3.88,735.07,483.61,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
GLAND,1W,bullish,standard,2976.6,2614.55,13.85,3.49,2614.55,1579.67,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
PAYTM,1W,bullish,standard,1619.3,1459.5,10.95,2.34,1459.5,930.6,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
SAPPHIRE,1W,bullish,standard,233.01,229.8,1.4,2.29,229.8,139.91,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
DEVYANI,1W,bullish,standard,143.44,135.98,5.49,2.22,135.98,91.55,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
SOLARINDS,1W,bullish,standard,20200.0,19131.7,5.58,2.12,19131.7,11992.91,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
LENSKART,1W,bullish,standard,609.1,575.7,5.8,1.9,575.7,458.75,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
JUBLFOOD,1W,bullish,standard,505.5,497.34,1.64,1.86,497.34,407.64,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
NAUKRI,1W,bullish,standard,1344.2,1277.9,5.19,1.71,1277.9,905.51,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
TITAN,1W,bullish,standard,5074.0,5005.0,1.38,1.66,5005.0,3812.49,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
VIJAYA,1W,bullish,standard,1485.1,1440.0,3.13,1.61,1440.0,848.0,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
BOSCHLTD,1W,bullish,standard,46575.0,43650.0,6.7,1.6,43650.0,28422.96,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
GODREJCP,1W,bearish,standard,935.9,956.98,-2.2,7.25,1136.05,956.98,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
PIIND,1W,bearish,standard,2494.0,2517.96,-0.95,2.26,3182.68,2517.96,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
INOXWIND,1W,bearish,standard,73.42,73.81,-0.53,1.31,108.27,73.81,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
KEC,1W,bearish,standard,438.85,455.0,-3.55,1.28,609.9,455.0,2026-08-14,20,False,True,2026-08-14T11:39:44+05:30
NEULANDLAB,1M,bullish,standard,23243.0,20051.94,15.91,1.64,20051.94,10163.48,2026-08-31,20,False,True,2026-08-14T11:39:44+05:30
GLAND,1M,bullish,standard,2976.6,2566.61,15.97,1.56,2566.61,1256.51,2026-08-31,20,False,True,2026-08-14T11:39:44+05:30
NAVINFLUOR,1M,bullish,standard,8279.0,7936.0,4.32,1.36,7936.0,3168.23,2026-08-31,20,False,True,2026-08-14T11:39:44+05:30
FLUOROCHEM,1M,bullish,standard,4849.2,4653.2,4.21,1.34,4653.2,2916.6,2026-08-31,20,False,True,2026-08-14T11:39:44+05:30
GODREJCP,1M,bearish,standard,935.8,953.18,-1.82,1.37,1284.14,953.18,2026-08-31,20,False,True,2026-08-14T11:39:44+05:30
