symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
AWL,1H,bullish,standard,199.12,198.74,0.19,2.25,198.74,187.58,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
GROWW,1H,bullish,standard,204.6,202.78,0.9,2.19,202.78,194.62,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
IREDA,1H,bullish,standard,116.37,116.36,0.01,1.47,116.36,114.45,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
CEMPRO,1H,bullish,standard,1292.3,1286.8,0.43,1.34,1286.8,1254.0,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
DABUR,1H,bearish,standard,393.0,394.85,-0.47,6.9,401.9,394.85,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
VIJAYA,1H,bearish,standard,1451.8,1456.9,-0.35,5.89,1509.0,1456.9,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
SIGNATURE,1H,bearish,standard,790.9,792.05,-0.15,3.05,808.9,792.05,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
MINDACORP,1H,bearish,standard,707.8,717.15,-1.3,2.82,753.8,717.15,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
RHIM,1H,bearish,standard,367.8,369.0,-0.33,2.6,381.95,369.0,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
RKFORGE,1H,bearish,standard,719.55,724.1,-0.63,2.37,750.55,724.1,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
RVNL,1H,bearish,standard,219.9,220.38,-0.22,1.34,231.17,220.38,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
FACT,1D,bullish,standard,877.8,851.4,3.1,126.35,851.4,771.0,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
SAIL,1D,bullish,standard,183.94,180.96,1.65,1.73,180.96,158.73,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
AUBANK,1D,bullish,standard,1132.0,1114.2,1.6,1.4,1114.2,1021.61,2026-08-25,20,True,True,2026-08-25T10:55:10+05:30
IDEA,1D,bullish,standard,14.71,14.31,2.8,1.36,14.31,12.6,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
IFCI,1D,bullish,standard,84.5,84.19,0.37,1.29,84.19,68.15,2026-08-25,20,False,True,2026-08-25T10:55:10+05:30
URBANCO,1W,bullish,standard,167.71,160.0,4.82,1.96,160.0,117.8,2026-08-28,20,False,True,2026-08-25T10:55:10+05:30
WELSPUNLIV,1M,bullish,standard,189.52,178.45,6.2,3.28,178.45,103.5,2026-08-31,20,False,True,2026-08-25T10:55:10+05:30
WELCORP,1M,bullish,standard,2403.9,1700.0,41.41,2.14,1700.0,658.55,2026-08-31,20,False,True,2026-08-25T10:55:10+05:30
NEULANDLAB,1M,bullish,standard,22738.0,20051.94,13.4,2.03,20051.94,10163.48,2026-08-31,20,False,True,2026-08-25T10:55:10+05:30
PTCIL,1M,bullish,standard,21340.0,19851.0,7.5,1.87,19851.0,9756.3,2026-08-31,20,False,True,2026-08-25T10:55:10+05:30
PAYTM,1M,bullish,standard,1634.7,1407.0,16.18,1.48,1407.0,651.5,2026-08-31,20,False,True,2026-08-25T10:55:10+05:30
GODREJCP,1M,bearish,standard,921.2,953.18,-3.36,1.67,1284.14,953.18,2026-08-31,20,False,True,2026-08-25T10:55:10+05:30
IPCALAB,1H,bullish,standard,1951.1,1937.9,0.68,2.3,1937.9,1880.4,2026-08-25,20,False,True,2026-08-25T11:38:37+05:30
AWL,1H,bullish,standard,202.67,201.58,0.54,1.91,201.58,187.58,2026-08-25,20,False,True,2026-08-25T11:38:37+05:30
IDEA,1H,bullish,standard,14.97,14.83,0.94,1.55,14.83,13.92,2026-08-25,20,False,True,2026-08-25T11:38:37+05:30
FEDERALBNK,1H,bearish,standard,350.0,354.3,-1.21,2.25,361.35,354.3,2026-08-25,20,False,True,2026-08-25T11:38:37+05:30
FACT,1D,bullish,standard,890.9,851.4,4.64,170.06,851.4,771.0,2026-08-25,20,False,True,2026-08-25T11:38:37+05:30
CHALET,1D,bullish,standard,892.3,869.0,2.68,6.23,869.0,785.05,2026-08-25,20,False,True,2026-08-25T11:38:37+05:30
SAIL,1D,bullish,standard,185.04,180.96,2.25,2.12,180.96,158.73,2026-08-25,20,False,True,2026-08-25T11:38:37+05:30
AWL,1D,bullish,standard,202.67,201.5,0.58,1.97,201.5,185.85,2026-08-25,20,False,True,2026-08-25T11:38:37+05:30
IDEA,1D,bullish,standard,14.97,14.31,4.61,1.69,14.31,12.6,2026-08-25,20,False,True,2026-08-25T11:38:37+05:30
AUBANK,1D,bullish,standard,1135.2,1114.2,1.88,1.62,1114.2,1021.61,2026-08-25,20,True,True,2026-08-25T11:38:37+05:30
URBANCO,1W,bullish,standard,169.3,160.0,5.81,1.98,160.0,117.8,2026-08-28,20,False,True,2026-08-25T11:38:37+05:30
WELSPUNLIV,1M,bullish,standard,190.19,178.45,6.58,3.28,178.45,103.5,2026-08-31,20,False,True,2026-08-25T11:38:37+05:30
IPCALAB,1M,bullish,standard,1951.1,1938.17,0.67,2.54,1938.17,1162.54,2026-08-31,20,False,True,2026-08-25T11:38:37+05:30
WELCORP,1M,bullish,standard,2403.7,1700.0,41.39,2.14,1700.0,658.55,2026-08-31,20,False,True,2026-08-25T11:38:37+05:30
NEULANDLAB,1M,bullish,standard,22944.0,20051.94,14.42,2.03,20051.94,10163.49,2026-08-31,20,False,True,2026-08-25T11:38:37+05:30
PTCIL,1M,bullish,standard,21424.0,19851.0,7.92,1.87,19851.0,9756.3,2026-08-31,20,False,True,2026-08-25T11:38:37+05:30
PAYTM,1M,bullish,standard,1640.0,1407.0,16.56,1.49,1407.0,651.5,2026-08-31,20,False,True,2026-08-25T11:38:37+05:30
GODREJCP,1M,bearish,standard,922.5,953.18,-3.22,1.67,1284.14,953.18,2026-08-31,20,False,True,2026-08-25T11:38:37+05:30
