symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
TIMKEN,1H,bullish,standard,3308.9,3283.0,0.79,6.96,3283.0,3081.3,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
CUMMINSIND,1H,bullish,standard,5197.0,5182.5,0.28,6.67,5182.5,4966.5,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
MEESHO,1H,bullish,standard,219.44,217.8,0.75,2.68,217.8,208.9,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
FINCABLES,1H,bullish,standard,1417.9,1406.4,0.82,1.39,1406.4,1225.0,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
GRSE,1H,bearish,standard,2434.0,2447.8,-0.56,3.83,2568.9,2447.8,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
WAAREEENER,1H,bearish,standard,2532.3,2536.4,-0.16,1.28,2613.0,2536.4,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
ACUTAAS,1D,bullish,standard,3459.0,3399.8,1.74,3.32,3399.8,3081.2,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
EMMVEE,1D,bullish,standard,342.9,339.6,0.97,2.68,339.6,313.45,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
ABSLAMC,1D,bullish,standard,1094.7,1065.0,2.79,1.73,1065.0,990.3,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
UTIAMC,1D,bullish,standard,921.0,915.0,0.66,1.64,915.0,866.0,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
CRAFTSMAN,1D,bullish,standard,11834.0,11542.0,2.53,1.28,11542.0,10205.0,2026-09-10,20,True,True,2026-09-10T14:49:36+05:30
AFCONS,1D,bearish,standard,261.1,266.7,-2.1,4.98,297.4,266.7,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
PFIZER,1D,bearish,standard,4106.2,4300.0,-4.51,4.06,5149.0,4300.0,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
SOBHA,1D,bearish,standard,1218.9,1221.0,-0.17,1.98,1355.0,1221.0,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
INDIAMART,1D,bearish,standard,1633.1,1681.0,-2.85,1.38,1815.0,1681.0,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
RITES,1D,bearish,standard,210.32,211.62,-0.61,1.29,232.65,211.62,2026-09-10,20,False,True,2026-09-10T14:49:36+05:30
GRAPHITE,1W,bullish,standard,829.0,793.69,4.45,7.08,793.69,563.81,2026-09-11,20,False,True,2026-09-10T14:49:36+05:30
CHENNPETRO,1W,bullish,standard,1610.0,1489.7,8.08,1.27,1489.7,932.44,2026-09-11,20,False,True,2026-09-10T14:49:36+05:30
PFIZER,1W,bearish,standard,4106.2,4290.49,-4.3,2.12,5149.0,4290.49,2026-09-11,20,False,True,2026-09-10T14:49:36+05:30
KEI,1W,bearish,standard,4628.5,4720.1,-1.94,1.34,5899.0,4720.1,2026-09-11,20,False,True,2026-09-10T14:49:36+05:30
GRAPHITE,1M,bullish,standard,829.0,793.69,4.45,1.83,793.69,355.0,2026-09-30,20,False,True,2026-09-10T14:49:36+05:30
CAPLIPOINT,1M,bullish,standard,2788.1,2699.0,3.3,1.28,2699.0,1497.33,2026-09-30,20,False,True,2026-09-10T14:49:36+05:30
GRASIM,1H,bullish,standard,3319.0,3318.2,0.02,3.61,3318.2,3277.0,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
ATHERENERG,1H,bullish,standard,1658.3,1648.2,0.61,3.46,1648.2,1568.0,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
KAYNES,1H,bearish,standard,3499.0,3530.3,-0.89,4.87,3684.9,3530.3,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
ACUTAAS,1D,bullish,standard,3451.4,3399.8,1.52,3.77,3399.8,3081.2,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
EMMVEE,1D,bullish,standard,342.65,339.6,0.9,3.08,339.6,314.35,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
FINCABLES,1D,bullish,standard,1418.4,1376.0,3.08,2.16,1376.0,1178.11,2026-09-10,20,True,True,2026-09-10T19:27:26+05:30
UTIAMC,1D,bullish,standard,921.45,915.0,0.7,2.01,915.0,866.0,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
ABSLAMC,1D,bullish,standard,1088.5,1070.3,1.7,1.98,1070.3,990.3,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
CHENNPETRO,1D,bullish,standard,1626.4,1619.0,0.46,1.91,1619.0,1308.0,2026-09-10,20,True,True,2026-09-10T19:27:26+05:30
WELCORP,1D,bullish,standard,2776.9,2676.0,3.77,1.43,2676.0,1846.0,2026-09-10,20,True,True,2026-09-10T19:27:26+05:30
AFCONS,1D,bearish,standard,260.85,266.7,-2.19,5.53,297.4,266.7,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
PFIZER,1D,bearish,standard,4095.4,4158.4,-1.52,4.0,5149.0,4158.4,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
BIKAJI,1D,bearish,standard,566.15,571.0,-0.85,2.43,635.9,571.0,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
INDIAMART,1D,bearish,standard,1637.7,1670.0,-1.93,1.85,1815.0,1670.0,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
WAAREEENER,1D,bearish,standard,2548.0,2552.5,-0.18,1.42,2727.0,2552.5,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
M&MFIN,1D,bearish,standard,359.25,360.3,-0.29,1.4,407.0,360.3,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
DIXON,1D,bearish,standard,13500.0,13645.0,-1.06,1.3,15000.0,13645.0,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
ZENSARTECH,1D,bearish,standard,427.4,435.1,-1.77,1.27,501.7,435.1,2026-09-10,20,False,True,2026-09-10T19:27:26+05:30
GRAPHITE,1W,bullish,standard,824.8,793.69,3.92,7.23,793.69,563.81,2026-09-11,20,False,True,2026-09-10T19:27:26+05:30
FINCABLES,1W,bullish,standard,1418.4,1364.29,3.97,1.44,1364.29,915.83,2026-09-11,20,False,True,2026-09-10T19:27:26+05:30
CHENNPETRO,1W,bullish,standard,1626.4,1489.7,9.18,1.32,1489.7,932.44,2026-09-11,20,False,True,2026-09-10T19:27:26+05:30
PFIZER,1W,bearish,standard,4095.4,4290.49,-4.55,2.81,5149.0,4290.49,2026-09-11,20,False,True,2026-09-10T19:27:26+05:30
KEI,1W,bearish,standard,4640.0,4720.1,-1.7,1.71,5899.0,4720.1,2026-09-11,20,False,True,2026-09-10T19:27:26+05:30
GRAPHITE,1M,bullish,standard,824.8,793.69,3.92,1.87,793.69,355.0,2026-09-30,20,False,True,2026-09-10T19:27:26+05:30
CAPLIPOINT,1M,bullish,standard,2795.4,2699.0,3.57,1.34,2699.0,1497.33,2026-09-30,20,False,True,2026-09-10T19:27:26+05:30
GRASIM,1H,bullish,standard,3319.0,3318.2,0.02,3.61,3318.2,3277.0,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
ATHERENERG,1H,bullish,standard,1658.3,1648.2,0.61,3.46,1648.2,1568.0,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
KAYNES,1H,bearish,standard,3499.0,3530.3,-0.89,4.87,3684.9,3530.3,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
ACUTAAS,1D,bullish,standard,3451.4,3399.8,1.52,3.77,3399.8,3081.2,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
EMMVEE,1D,bullish,standard,342.65,339.6,0.9,3.08,339.6,314.35,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
FINCABLES,1D,bullish,standard,1418.4,1376.0,3.08,2.16,1376.0,1178.11,2026-09-10,20,True,True,2026-09-10T20:00:10+05:30
UTIAMC,1D,bullish,standard,921.45,915.0,0.7,2.01,915.0,866.0,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
ABSLAMC,1D,bullish,standard,1088.5,1070.3,1.7,1.98,1070.3,990.3,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
CHENNPETRO,1D,bullish,standard,1626.4,1619.0,0.46,1.91,1619.0,1308.0,2026-09-10,20,True,True,2026-09-10T20:00:10+05:30
WELCORP,1D,bullish,standard,2776.9,2676.0,3.77,1.43,2676.0,1846.0,2026-09-10,20,True,True,2026-09-10T20:00:10+05:30
AFCONS,1D,bearish,standard,260.85,266.7,-2.19,5.53,297.4,266.7,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
PFIZER,1D,bearish,standard,4095.4,4158.4,-1.52,4.0,5149.0,4158.4,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
BIKAJI,1D,bearish,standard,566.15,571.0,-0.85,2.43,635.9,571.0,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
INDIAMART,1D,bearish,standard,1637.7,1670.0,-1.93,1.85,1815.0,1670.0,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
WAAREEENER,1D,bearish,standard,2548.0,2552.5,-0.18,1.42,2727.0,2552.5,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
M&MFIN,1D,bearish,standard,359.25,360.3,-0.29,1.4,407.0,360.3,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
DIXON,1D,bearish,standard,13500.0,13645.0,-1.06,1.3,15000.0,13645.0,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
ZENSARTECH,1D,bearish,standard,427.4,435.1,-1.77,1.27,501.7,435.1,2026-09-10,20,False,True,2026-09-10T20:00:10+05:30
GRAPHITE,1W,bullish,standard,824.8,793.69,3.92,7.23,793.69,563.81,2026-09-11,20,False,True,2026-09-10T20:00:10+05:30
FINCABLES,1W,bullish,standard,1418.4,1364.29,3.97,1.44,1364.29,915.83,2026-09-11,20,False,True,2026-09-10T20:00:10+05:30
CHENNPETRO,1W,bullish,standard,1626.4,1489.7,9.18,1.32,1489.7,932.44,2026-09-11,20,False,True,2026-09-10T20:00:10+05:30
PFIZER,1W,bearish,standard,4095.4,4290.49,-4.55,2.81,5149.0,4290.49,2026-09-11,20,False,True,2026-09-10T20:00:10+05:30
KEI,1W,bearish,standard,4640.0,4720.1,-1.7,1.71,5899.0,4720.1,2026-09-11,20,False,True,2026-09-10T20:00:10+05:30
GRAPHITE,1M,bullish,standard,824.8,793.69,3.92,1.87,793.69,355.0,2026-09-30,20,False,True,2026-09-10T20:00:10+05:30
