symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
RAINBOW,1H,bullish,standard,1576.4,1574.2,0.14,1.7,1574.2,1458.3,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
ZYDUSWELL,1H,bearish,standard,535.15,553.55,-3.32,12.9,581.0,553.55,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
FORTIS,1H,bearish,standard,929.8,932.85,-0.33,3.03,979.6,932.85,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
UPL,1H,bearish,standard,584.7,585.1,-0.07,1.71,622.45,585.1,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
CANFINHOME,1H,bearish,standard,808.05,808.1,-0.01,1.59,825.15,808.1,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
NUVAMA,1H,bearish,standard,1710.9,1724.2,-0.77,1.59,1849.9,1724.2,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
KEI,1D,bullish,standard,5332.9,5291.0,0.79,8.81,5291.0,4745.5,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
ATHERENERG,1D,bullish,standard,1461.9,1345.0,8.69,4.23,1345.0,1118.6,2026-08-04,20,True,True,2026-08-04T12:55:27+05:30
INDGN,1D,bullish,standard,563.45,536.5,5.02,3.31,536.5,479.84,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
SIEMENS,1D,bullish,standard,4025.0,3836.15,4.92,2.57,3836.15,3381.48,2026-08-04,20,True,True,2026-08-04T12:55:27+05:30
REDINGTON,1D,bullish,standard,348.85,338.5,3.06,1.99,338.5,255.7,2026-08-04,20,True,True,2026-08-04T12:55:27+05:30
UNOMINDA,1D,bullish,standard,1238.4,1188.0,4.24,1.93,1188.0,1100.0,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
HINDZINC,1D,bullish,standard,558.6,545.0,2.5,1.44,545.0,514.95,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
RAINBOW,1D,bullish,standard,1576.4,1542.0,2.23,1.42,1542.0,1402.2,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
BERGEPAINT,1D,bullish,standard,537.75,528.1,1.83,1.35,528.1,484.35,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
NETWEB,1D,bullish,standard,4746.0,4598.0,3.22,1.27,4598.0,4115.0,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
LICI,1D,bearish,standard,392.95,416.6,-5.68,12.99,447.6,416.6,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
ZYDUSWELL,1D,bearish,standard,535.15,544.05,-1.64,1.85,611.85,544.05,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
DABUR,1D,bearish,standard,410.5,415.55,-1.22,1.74,450.16,415.55,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
MUTHOOTFIN,1D,bearish,standard,2876.8,2925.1,-1.65,1.26,3169.0,2925.1,2026-08-04,20,False,True,2026-08-04T12:55:27+05:30
