symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
CARTRADE,1H,bullish,standard,3057.3,3042.6,0.48,2.77,3042.6,2705.8,2026-07-14,20,False,True,2026-07-14T12:31:27+05:30
GLAXO,1H,bullish,standard,2503.0,2497.4,0.22,1.95,2497.4,2406.3,2026-07-14,20,False,True,2026-07-14T12:31:27+05:30
BIOCON,1D,bullish,standard,439.3,431.75,1.75,8.35,431.75,394.85,2026-07-14,20,False,True,2026-07-14T12:31:27+05:30
DIVISLAB,1D,bullish,standard,7140.0,6959.0,2.6,2.04,6959.0,6530.5,2026-07-14,20,True,True,2026-07-14T12:31:27+05:30
CARTRADE,1D,bullish,standard,3057.3,2886.0,5.94,1.84,2886.0,2303.0,2026-07-14,20,False,True,2026-07-14T12:31:27+05:30
BALRAMCHIN,1D,bullish,standard,595.55,579.6,2.75,1.54,579.6,523.0,2026-07-14,20,False,True,2026-07-14T12:31:27+05:30
ADANIGREEN,1D,bullish,standard,1605.6,1589.1,1.04,1.53,1589.1,1456.3,2026-07-14,20,True,True,2026-07-14T12:31:27+05:30
ATUL,1D,bearish,standard,6048.5,6159.5,-1.8,1.28,6894.0,6159.5,2026-07-14,20,False,True,2026-07-14T12:31:27+05:30
KALYANKJIL,1W,bullish,standard,529.9,483.4,9.62,3.16,483.4,327.05,2026-07-17,20,False,True,2026-07-14T12:31:27+05:30
MAPMYINDIA,1W,bullish,standard,1179.65,1126.9,4.68,1.42,1126.9,795.0,2026-07-17,20,False,True,2026-07-14T12:31:27+05:30
DELHIVERY,1M,bullish,standard,511.9,491.7,4.11,1.49,491.7,236.53,2026-07-31,20,False,True,2026-07-14T12:31:27+05:30
CGCL,1M,bullish,standard,254.17,231.36,9.86,1.46,231.36,150.35,2026-07-31,20,False,True,2026-07-14T12:31:27+05:30
KPITTECH,1M,bearish,standard,556.55,624.9,-10.94,1.77,1549.42,624.9,2026-07-31,20,False,True,2026-07-14T12:31:27+05:30
