symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
SOLARINDS,1H,bullish,standard,20495.0,20400.0,0.47,1.75,20400.0,19810.0,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
AEGISVOPAK,1H,bullish,standard,283.85,282.55,0.46,1.69,282.55,260.95,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
ABLBL,1H,bearish,standard,82.86,83.01,-0.18,1.64,87.0,83.01,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
IFCI,1D,bullish,standard,97.82,92.45,5.81,9.71,92.45,72.71,2026-09-02,20,True,True,2026-09-02T14:38:16+05:30
SAILIFE,1D,bullish,standard,1574.5,1560.0,0.93,3.54,1560.0,1319.5,2026-09-02,20,True,True,2026-09-02T14:38:16+05:30
CLEAN,1D,bullish,standard,853.05,848.9,0.49,2.07,848.9,746.55,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
BEML,1D,bullish,standard,2036.0,1998.0,1.9,1.63,1998.0,1668.1,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
HEROMOTOCO,1D,bearish,standard,5253.5,5450.0,-3.61,2.33,5937.0,5450.0,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
RRKABEL,1D,bearish,standard,2640.0,2648.5,-0.32,2.16,2983.8,2648.5,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
BIKAJI,1D,bearish,standard,589.75,592.0,-0.38,1.71,660.45,592.0,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
VOLTAS,1D,bearish,standard,1163.3,1182.8,-1.65,1.61,1350.0,1182.8,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
MARUTI,1D,bearish,standard,12716.0,12851.0,-1.05,1.56,14175.0,12851.0,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
FIRSTCRY,1D,bearish,standard,171.78,176.4,-2.62,1.5,222.5,176.4,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
AFFLE,1D,bearish,standard,1521.8,1556.0,-2.2,1.46,1748.2,1556.0,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
UCOBANK,1D,bearish,standard,24.4,24.51,-0.45,1.45,26.77,24.51,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
NTPCGREEN,1D,bearish,standard,88.32,89.0,-0.76,1.3,93.85,89.0,2026-09-02,20,False,True,2026-09-02T14:38:16+05:30
