symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
MAZDOCK,1H,bullish,standard,2535.0,2471.9,2.55,14.2,2471.9,2368.8,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
TATACAP,1H,bullish,standard,383.7,376.7,1.86,6.91,376.7,358.8,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
GRSE,1H,bullish,standard,2619.4,2594.8,0.95,6.66,2594.8,2474.0,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
COCHINSHIP,1H,bullish,standard,1490.1,1477.0,0.89,5.4,1477.0,1415.6,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
SUMICHEM,1H,bullish,standard,521.0,519.0,0.39,5.06,519.0,504.5,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
MGL,1H,bullish,standard,1130.5,1129.0,0.13,3.95,1129.0,1109.0,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
SAMMAANCAP,1H,bullish,standard,164.94,163.83,0.68,3.85,163.83,159.8,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
UNIONBANK,1H,bullish,standard,178.89,178.2,0.39,3.85,178.2,172.69,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
SBFC,1H,bullish,standard,95.13,94.79,0.36,2.45,94.79,91.43,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
3MINDIA,1H,bullish,standard,36435.0,36400.0,0.1,2.45,36400.0,35605.0,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
HAL,1H,bullish,standard,4938.0,4911.6,0.54,2.39,4911.6,4603.3,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
IRCTC,1H,bullish,standard,519.1,517.35,0.34,2.27,517.35,505.7,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
NBCC,1H,bullish,standard,96.76,96.53,0.24,2.17,96.53,94.73,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
KFINTECH,1H,bearish,standard,934.0,937.2,-0.34,2.84,961.2,937.2,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
INTELLECT,1H,bearish,standard,721.5,726.5,-0.69,1.6,760.55,726.5,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
WOCKPHARMA,1H,bearish,standard,1968.2,1981.0,-0.65,1.41,2067.7,1981.0,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
NAVINFLUOR,1D,bullish,standard,8460.0,7936.0,6.6,19.73,7936.0,7368.0,2026-08-06,20,True,True,2026-08-06T13:00:57+05:30
TATATECH,1D,bullish,standard,801.8,777.0,3.19,6.78,777.0,690.0,2026-08-06,20,True,True,2026-08-06T13:00:57+05:30
HAL,1D,bullish,standard,4938.0,4718.0,4.66,5.82,4718.0,4331.0,2026-08-06,20,True,True,2026-08-06T13:00:57+05:30
MAZDOCK,1D,bullish,standard,2535.0,2444.0,3.72,4.05,2444.0,2270.1,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
ASTERDM,1D,bullish,standard,860.3,839.4,2.49,3.31,839.4,770.0,2026-08-06,20,True,True,2026-08-06T13:00:57+05:30
COCHINSHIP,1D,bullish,standard,1490.1,1455.7,2.36,2.43,1455.7,1356.6,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
AIIL,1D,bullish,standard,586.3,584.85,0.25,2.27,584.85,498.55,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
ABFRL,1D,bullish,standard,63.2,62.95,0.4,1.72,62.95,55.1,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
SHRIRAMFIN,1D,bullish,standard,1144.8,1122.4,2.0,1.67,1122.4,992.9,2026-08-06,20,True,True,2026-08-06T13:00:57+05:30
TATACAP,1D,bullish,standard,383.7,377.9,1.53,1.61,377.9,335.09,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
PNBHOUSING,1D,bullish,standard,1159.0,1154.0,0.43,1.46,1154.0,1016.27,2026-08-06,20,True,True,2026-08-06T13:00:57+05:30
ENGINERSIN,1D,bullish,standard,242.71,241.9,0.33,1.36,241.9,219.44,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
SCI,1D,bullish,standard,306.7,306.5,0.07,1.32,306.5,260.2,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
POWERGRID,1D,bearish,standard,271.7,278.9,-2.58,1.34,294.1,278.9,2026-08-06,20,False,True,2026-08-06T13:00:57+05:30
CASTROLIND,1W,bullish,standard,193.51,188.95,2.41,4.53,188.95,170.1,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
NAVINFLUOR,1W,bullish,standard,8460.0,7936.0,6.6,4.41,7936.0,5659.69,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
NEULANDLAB,1W,bullish,standard,21601.0,20051.94,7.73,4.38,20051.94,11478.79,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
REDINGTON,1W,bullish,standard,349.95,338.5,3.38,3.18,338.5,187.2,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
TBOTEK,1W,bullish,standard,1639.6,1569.0,4.5,2.25,1569.0,1004.2,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
PNBHOUSING,1W,bullish,standard,1159.0,1123.93,3.12,2.25,1123.93,731.34,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
ATHERENERG,1W,bullish,standard,1456.5,1345.0,8.29,1.75,1345.0,684.45,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
THELEELA,1W,bullish,standard,511.85,511.0,0.17,1.62,511.0,385.1,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
RKFORGE,1W,bullish,standard,702.8,654.65,7.36,1.54,654.65,459.41,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
FSL,1W,bullish,standard,331.6,304.1,9.04,1.48,304.1,203.15,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
DIVISLAB,1W,bullish,standard,8382.5,8090.0,3.62,1.44,8090.0,5624.31,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
PIDILITIND,1W,bullish,standard,1676.4,1637.9,2.35,1.43,1637.9,1250.0,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
HAL,1W,bullish,standard,4939.1,4836.3,2.13,1.38,4836.3,3479.1,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
UNOMINDA,1W,bullish,standard,1254.1,1188.0,5.56,1.36,1188.0,992.46,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
PAYTM,1W,bullish,standard,1446.6,1407.0,2.81,1.36,1407.0,930.6,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
BAJAJFINSV,1W,bullish,standard,2087.0,2036.6,2.47,1.34,2036.6,1595.64,2026-08-07,20,False,True,2026-08-06T13:00:57+05:30
GRAVITA,1H,bullish,standard,1720.7,1710.5,0.6,1.92,1710.5,1631.0,2026-08-06,20,False,True,2026-08-06T15:55:19+05:30
TECHM,1H,bearish,standard,1634.8,1637.7,-0.18,3.63,1669.8,1637.7,2026-08-06,20,False,True,2026-08-06T15:55:19+05:30
PRESTIGE,1H,bearish,standard,1574.8,1578.0,-0.2,3.44,1670.0,1578.0,2026-08-06,20,False,True,2026-08-06T15:55:19+05:30
JBMA,1H,bearish,standard,656.5,656.55,-0.01,2.57,666.65,656.55,2026-08-06,20,False,True,2026-08-06T15:55:19+05:30
