symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
LTFOODS,1H,bullish,standard,475.15,460.0,3.29,30.5,460.0,423.05,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
SAIL,1H,bullish,standard,180.83,179.15,0.94,9.19,179.15,170.88,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
SIEMENS,1H,bullish,standard,4081.0,4046.8,0.85,8.18,4046.8,3878.2,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
EIDPARRY,1H,bullish,standard,839.4,821.2,2.22,7.43,821.2,780.45,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
TATASTEEL,1H,bullish,standard,185.82,185.57,0.13,2.78,185.57,182.23,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
GLENMARK,1H,bullish,standard,2354.0,2348.5,0.23,1.9,2348.5,2223.8,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
HINDALCO,1H,bullish,standard,1057.35,1057.1,0.02,1.8,1057.1,1013.0,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
ABB,1H,bullish,standard,7544.5,7539.0,0.07,1.72,7539.0,7391.5,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
JSWSTEEL,1H,bullish,standard,1314.0,1310.6,0.26,1.6,1310.6,1262.1,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
SUNPHARMA,1H,bullish,standard,1920.2,1916.2,0.21,1.58,1916.2,1874.0,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
ECLERX,1H,bullish,standard,1861.4,1855.2,0.33,1.51,1855.2,1785.2,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
HONAUT,1H,bullish,standard,37025.0,37000.0,0.07,1.49,37000.0,35870.0,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
NMDC,1H,bullish,standard,85.88,85.4,0.56,1.48,85.4,82.94,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
CANHLIFE,1H,bullish,standard,156.53,156.1,0.28,1.37,156.1,150.28,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
MAPMYINDIA,1H,bearish,standard,974.8,979.5,-0.48,3.16,1021.0,979.5,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
COROMANDEL,1H,bearish,standard,1956.5,1967.2,-0.54,2.56,2055.7,1967.2,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
BANKBARODA,1H,bearish,standard,241.77,243.25,-0.61,1.89,247.11,243.25,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
SCHNEIDER,1H,bearish,standard,1193.6,1195.1,-0.13,1.57,1271.7,1195.1,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
CREDITACC,1H,bearish,standard,1468.2,1473.3,-0.35,1.55,1543.0,1473.3,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
CANBK,1H,bearish,standard,127.83,128.21,-0.3,1.53,130.49,128.21,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
VMM,1D,bullish,standard,113.34,112.83,0.45,10.82,112.83,102.34,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
LTFOODS,1D,bullish,standard,475.6,437.0,8.83,8.14,437.0,367.12,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
EIDPARRY,1D,bullish,standard,839.4,828.0,1.38,3.03,828.0,753.0,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
URBANCO,1D,bullish,standard,168.31,160.0,5.19,1.99,160.0,128.7,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
WELCORP,1D,bullish,standard,2363.4,2348.9,0.62,1.95,2348.9,1595.1,2026-08-24,20,True,True,2026-08-24T10:58:04+05:30
SAIL,1D,bullish,standard,180.83,180.11,0.4,1.66,180.11,158.73,2026-08-24,20,False,True,2026-08-24T10:58:04+05:30
LTFOODS,1W,bullish,standard,475.6,438.85,8.38,2.03,438.85,363.18,2026-08-28,20,False,True,2026-08-24T10:58:04+05:30
BALRAMCHIN,1M,bullish,standard,729.2,641.95,13.59,4.58,641.95,393.55,2026-08-31,20,False,True,2026-08-24T10:58:04+05:30
WELSPUNLIV,1M,bullish,standard,192.1,178.45,7.65,3.22,178.45,103.5,2026-08-31,20,False,True,2026-08-24T10:58:04+05:30
NEULANDLAB,1M,bullish,standard,23290.0,20051.94,16.15,2.03,20051.94,10163.49,2026-08-31,20,False,True,2026-08-24T10:58:04+05:30
GLAND,1M,bullish,standard,2859.3,2566.61,11.4,1.94,2566.61,1256.51,2026-08-31,20,False,True,2026-08-24T10:58:04+05:30
WELCORP,1M,bullish,standard,2363.4,1700.0,39.02,1.9,1700.0,658.55,2026-08-31,20,False,True,2026-08-24T10:58:04+05:30
PTCIL,1M,bullish,standard,20741.0,19851.0,4.48,1.69,19851.0,9756.3,2026-08-31,20,False,True,2026-08-24T10:58:04+05:30
NAVINFLUOR,1M,bullish,standard,8317.0,7936.0,4.8,1.51,7936.0,3168.23,2026-08-31,20,False,True,2026-08-24T10:58:04+05:30
PAYTM,1M,bullish,standard,1618.6,1407.0,15.04,1.43,1407.0,651.5,2026-08-31,20,False,True,2026-08-24T10:58:04+05:30
GODREJCP,1M,bearish,standard,930.0,953.18,-2.43,1.67,1284.14,953.18,2026-08-31,20,False,True,2026-08-24T10:58:04+05:30
BLS,1H,bearish,standard,249.0,250.02,-0.41,13.67,280.12,250.02,2026-08-24,20,False,True,2026-08-24T11:58:12+05:30
CREDITACC,1H,bearish,standard,1448.9,1459.6,-0.73,2.89,1543.0,1459.6,2026-08-24,20,False,True,2026-08-24T11:58:12+05:30
COROMANDEL,1H,bearish,standard,1942.2,1947.6,-0.28,2.35,2054.6,1947.6,2026-08-24,20,False,True,2026-08-24T11:58:12+05:30
WAAREEENER,1H,bearish,standard,2652.0,2660.0,-0.3,2.18,2726.4,2660.0,2026-08-24,20,False,True,2026-08-24T11:58:12+05:30
CONCORDBIO,1H,bearish,standard,1537.0,1537.5,-0.03,1.5,1613.9,1537.5,2026-08-24,20,False,True,2026-08-24T11:58:12+05:30
POONAWALLA,1H,bearish,standard,478.95,481.0,-0.43,1.25,506.0,481.0,2026-08-24,20,False,True,2026-08-24T11:58:12+05:30
LTFOODS,1D,bullish,standard,477.0,437.0,9.15,23.57,437.0,367.12,2026-08-24,20,False,True,2026-08-24T11:58:12+05:30
EIDPARRY,1D,bullish,standard,850.2,828.0,2.68,6.18,828.0,753.0,2026-08-24,20,False,True,2026-08-24T11:58:12+05:30
URBANCO,1D,bullish,standard,167.3,160.0,4.56,2.3,160.0,128.7,2026-08-24,20,False,True,2026-08-24T11:58:12+05:30
WELCORP,1D,bullish,standard,2370.9,2348.9,0.94,2.15,2348.9,1595.1,2026-08-24,20,True,True,2026-08-24T11:58:12+05:30
MUTHOOTFIN,1D,bullish,standard,3179.0,3144.8,1.09,1.49,3144.8,2671.0,2026-08-24,20,False,True,2026-08-24T11:58:12+05:30
