symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
PCBL,321.23,V+N,2.45,above,329.1,321.23,321.18,321.23,321.14,0.026,2.7,0.05,1,2026-08-25,2026-08-26,True,True,5.0,2026-08-26T10:52:50+05:30
AXISBANK,1235.15,V+N,0.81,above,1245.1,1235.15,1235.1,1235.15,1235.05,0.008,3.0,0.023,1,2026-08-25,2026-08-26,True,True,5.0,2026-08-26T10:52:50+05:30
PNB,115.96,V+N,0.81,above,116.9,115.96,115.95,115.96,115.94,0.014,3.0,0.033,1,2026-08-25,2026-08-26,True,True,5.0,2026-08-26T10:52:50+05:30
AEGISLOG,1356.85,V+W,-3.05,below,1315.5,1356.85,1372.2,1387.55,1356.85,2.237,97.0,0.033,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
ANGELONE,298.19,V+W,1.28,above,302.0,298.19,295.48,298.19,292.77,1.833,97.3,0.029,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
BALRAMCHIN,701.95,V+W,-4.41,below,671.0,701.95,708.4,714.85,701.95,1.821,98.4,0.025,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
ADANIENT,3085.42,V+W,1.47,above,3130.8,3085.42,3060.83,3085.42,3036.25,1.606,98.9,0.026,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
PAYTM,1700.33,V+W,1.17,above,1720.2,1700.33,1682.67,1700.33,1665.0,2.1,98.9,0.053,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
CYIENT,967.31,V+W,5.91,above,1024.45,967.31,955.57,967.31,943.83,2.458,99.7,0.024,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
ASAHIINDIA,961.5,V,-1.04,below,951.5,961.5,961.72,961.93,961.5,0.045,5.2,0.044,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
UCOBANK,25.89,V,1.36,above,26.24,25.89,25.89,25.89,25.88,0.013,5.5,0.013,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
BSE,3304.65,V,1.51,above,3354.5,3304.65,3304.1,3304.65,3303.55,0.033,6.3,0.022,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
FORCEMOT,17450.5,V,0.51,above,17540.0,17450.5,17444.0,17450.5,17437.5,0.075,6.3,0.052,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
SJVN,65.9,V,0.39,above,66.15,65.9,65.88,65.9,65.87,0.035,6.3,0.027,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
TORNTPOWER,1246.02,V,1.68,above,1267.0,1246.02,1245.73,1246.02,1245.45,0.045,6.6,0.031,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
MAPMYINDIA,964.02,V,4.81,above,1010.4,964.02,963.73,964.02,963.45,0.059,7.9,0.031,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
TVSMOTOR,4366.2,V,2.53,above,4476.6,4366.2,4365.3,4366.2,4364.4,0.041,7.9,0.019,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
OLECTRA,1293.05,V,3.24,above,1334.9,1293.05,1292.63,1293.05,1292.22,0.064,8.5,0.033,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
SUZLON,46.73,V,0.7,above,47.06,46.73,46.72,46.73,46.7,0.064,8.8,0.033,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
M&MFIN,381.88,V,1.56,above,387.85,381.88,381.73,381.88,381.59,0.074,9.3,0.037,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
IPCALAB,1919.6,V,2.1,above,1960.0,1919.6,1918.8,1919.6,1918.0,0.083,10.4,0.032,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
MAHABANK,80.67,V,5.29,above,84.93,80.67,80.63,80.67,80.6,0.083,10.4,0.042,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
KAJARIACER,1205.05,V,1.48,above,1222.9,1205.05,1204.5,1205.05,1203.95,0.091,12.3,0.029,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
MRF,134210.0,V,-0.46,below,133595.0,134210.0,134261.67,134313.33,134210.0,0.077,12.9,0.035,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
ITCHOTELS,166.16,V,0.45,above,166.9,166.16,166.08,166.16,166.0,0.098,13.2,0.038,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
PNBHOUSING,1164.55,V,2.33,above,1191.7,1164.55,1164.1,1164.55,1163.65,0.077,13.4,0.027,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
SWANCORP,303.12,V,-1.0,below,300.1,303.12,303.35,303.57,303.12,0.148,14.2,0.034,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
POLICYBZR,1797.2,V,3.33,above,1857.0,1797.2,1796.1,1797.2,1795.0,0.122,14.5,0.038,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
VMM,112.56,V,-1.19,below,111.22,112.56,112.62,112.67,112.56,0.104,14.5,0.026,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
BANKBARODA,241.4,V,0.88,above,243.52,241.4,241.27,241.4,241.13,0.111,15.3,0.012,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
IRCTC,483.4,V,0.81,above,487.3,483.4,483.12,483.4,482.83,0.117,15.6,0.043,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
NTPCGREEN,91.61,V,0.14,above,91.74,91.61,91.57,91.61,91.53,0.084,15.6,0.015,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
GRANULES,855.9,V,-2.24,below,836.75,855.9,856.5,857.1,855.9,0.14,16.4,0.038,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
HINDZINC,593.72,V,4.33,above,619.45,593.72,593.35,593.72,592.97,0.126,16.4,0.041,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
CIPLA,1422.5,V,-0.61,below,1413.8,1422.5,1423.0,1423.5,1422.5,0.07,16.7,0.023,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
SUNDARMFIN,4515.0,V,0.53,above,4538.9,4515.0,4511.7,4515.0,4508.4,0.146,16.7,0.029,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
MEDANTA,1404.8,V,4.6,above,1469.4,1404.8,1404.1,1404.8,1403.4,0.1,17.0,0.028,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
ENRIN,3478.6,V,-3.24,below,3366.0,3478.6,3480.97,3483.33,3478.6,0.136,17.6,0.025,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
DOMS,2205.55,V,0.71,above,2221.2,2205.55,2204.27,2205.55,2202.98,0.116,18.1,0.027,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
YESBANK,22.55,V,0.07,above,22.56,22.55,22.53,22.55,22.52,0.133,18.9,0.04,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
SWIGGY,287.1,V,1.81,above,292.3,287.1,286.8,287.1,286.5,0.209,20.0,0.045,1,2026-08-25,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
NYKAA,330.97,V,1.44,above,335.75,330.97,330.75,330.97,330.52,0.136,20.5,0.027,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
JSWCEMENT,126.91,V,-0.68,below,126.05,126.91,127.02,127.14,126.91,0.184,21.9,0.036,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
ANURAS,1257.95,V,0.65,above,1266.1,1257.95,1257.13,1257.95,1256.32,0.13,22.5,0.025,1,2026-08-24,2026-08-26,True,False,5.0,2026-08-26T10:52:50+05:30
