symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
SONACOMS,805.07,V+N,1.71,above,818.85,805.07,805.05,805.07,805.02,0.006,1.6,0.033,1,2026-08-17,2026-08-18,True,True,5.0,2026-08-18T13:00:25+05:30
CEATLTD,3689.02,V+N,-2.1,below,3611.6,3689.02,3689.23,3689.45,3689.02,0.012,3.0,0.033,1,2026-08-14,2026-08-18,True,True,5.0,2026-08-18T13:00:25+05:30
JSL,737.73,V+N,0.63,above,742.4,737.73,737.62,737.73,737.5,0.032,3.6,0.041,1,2026-08-14,2026-08-18,True,True,5.0,2026-08-18T13:00:25+05:30
INDUSINDBK,1020.40,V+N,-0.69,below,1013.4,1020.4,1020.53,1020.67,1020.4,0.026,4.1,0.031,1,2026-08-14,2026-08-18,True,True,5.0,2026-08-18T13:00:25+05:30
TATACOMM,1711.45,V+N,-0.79,below,1697.9,1711.45,1711.6,1711.75,1711.45,0.018,4.4,0.022,1,2026-08-17,2026-08-18,True,True,5.0,2026-08-18T13:00:25+05:30
LGEINDIA,1680.58,V+W,-1.44,below,1656.3,1680.58,1693.57,1706.55,1680.58,1.533,97.6,0.01,1,2026-08-17,2026-08-18,True,False,5.0,2026-08-18T13:00:25+05:30
3MINDIA,35610.00,V+W,-1.38,below,35120.0,35610.0,35880.0,36150.0,35610.0,1.505,98.1,0.025,1,2026-08-14,2026-08-18,True,False,5.0,2026-08-18T13:00:25+05:30
SAMMAANCAP,154.08,V+W,-1.63,below,151.57,154.08,155.76,157.45,154.08,2.166,98.1,0.041,1,2026-08-14,2026-08-18,True,False,5.0,2026-08-18T13:00:25+05:30
VOLTAS,1279.02,V+W,-1.81,below,1255.9,1279.02,1291.03,1303.05,1279.02,1.862,98.9,0.038,1,2026-08-17,2026-08-18,True,False,5.0,2026-08-18T13:00:25+05:30
COLPAL,1980.25,V,-3.32,below,1914.6,1980.25,1980.5,1980.75,1980.25,0.025,5.2,0.024,1,2026-08-14,2026-08-18,True,False,5.0,2026-08-18T13:00:25+05:30
