symbol,timeframe,direction,mode,close,level,breakout_pct,volume_ratio,prior_high,prior_low,bar_time,lookback,is_52w_high,strong_close,scanned_at
JUBLPHARMA,1H,bullish,standard,1029.0,1013.9,1.49,11.33,1013.9,960.45,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
POLYMED,1H,bullish,standard,1704.9,1699.0,0.35,9.98,1699.0,1622.5,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
LLOYDSME,1H,bullish,standard,1870.2,1863.8,0.34,3.99,1863.8,1782.1,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
TRITURBINE,1H,bullish,standard,638.15,631.9,0.99,3.93,631.9,596.65,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
ENDURANCE,1H,bullish,standard,2747.3,2732.9,0.53,2.81,2732.9,2621.0,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
FLUOROCHEM,1H,bullish,standard,4120.2,4098.9,0.52,2.55,4098.9,3840.0,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
IOC,1H,bullish,standard,140.41,140.28,0.09,1.57,140.28,136.63,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
LT,1H,bearish,standard,3783.7,3799.4,-0.41,4.92,3950.0,3799.4,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
LEMONTREE,1H,bearish,standard,114.09,114.5,-0.36,2.27,118.7,114.5,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
VEDL,1H,bearish,standard,260.6,261.65,-0.4,2.14,272.8,261.65,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
BATAINDIA,1H,bearish,standard,681.0,681.3,-0.04,2.02,697.8,681.3,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
GRASIM,1H,bearish,standard,3087.8,3090.0,-0.07,1.61,3219.8,3090.0,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
PWL,1H,bearish,standard,136.95,137.2,-0.18,1.52,147.37,137.2,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
LTTS,1D,bullish,standard,3519.0,3504.8,0.41,18.04,3504.8,3030.0,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
JUBLPHARMA,1D,bullish,standard,1029.0,999.75,2.93,5.14,999.75,948.1,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
GABRIEL,1D,bullish,standard,1349.6,1292.3,4.43,4.83,1292.3,1116.1,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
GROWW,1D,bullish,standard,215.85,210.28,2.65,4.81,210.28,188.91,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
ATHERENERG,1D,bullish,standard,1297.1,1253.6,3.47,4.0,1253.6,950.35,2026-07-15,20,True,True,2026-07-15T15:10:22+05:30
FLUOROCHEM,1D,bullish,standard,4120.2,4038.0,2.04,3.49,4038.0,3627.0,2026-07-15,20,True,True,2026-07-15T15:10:22+05:30
HEG,1D,bullish,standard,584.1,579.7,0.76,1.99,579.7,509.1,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
KALYANKJIL,1D,bullish,standard,547.25,535.0,2.29,1.86,535.0,348.35,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
JBCHEPHARM,1D,bullish,standard,2508.2,2491.0,0.69,1.83,2491.0,2163.1,2026-07-15,20,True,True,2026-07-15T15:10:22+05:30
DALBHARAT,1D,bullish,standard,1821.1,1804.0,0.95,1.7,1804.0,1671.1,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
LLOYDSME,1D,bullish,standard,1870.2,1848.0,1.2,1.58,1848.0,1691.2,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
ULTRACEMCO,1D,bullish,standard,11781.0,11751.0,0.26,1.43,11751.0,11219.0,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
PATANJALI,1D,bearish,standard,347.25,405.85,-14.44,35.62,427.3,405.85,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
LT,1D,bearish,standard,3783.7,3843.0,-1.54,1.65,4272.3,3843.0,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
ELECON,1D,bearish,standard,477.95,482.0,-0.84,1.42,566.45,482.0,2026-07-15,20,False,True,2026-07-15T15:10:22+05:30
NUVOCO,1W,bullish,standard,371.7,365.75,1.63,29.02,365.75,276.25,2026-07-17,20,False,True,2026-07-15T15:10:22+05:30
CANHLIFE,1W,bullish,standard,154.01,152.69,0.86,9.84,152.69,132.2,2026-07-17,20,False,True,2026-07-15T15:10:22+05:30
KALYANKJIL,1W,bullish,standard,547.25,483.4,13.21,4.27,483.4,327.05,2026-07-17,20,False,True,2026-07-15T15:10:22+05:30
MAPMYINDIA,1W,bullish,standard,1175.25,1126.9,4.29,1.63,1126.9,795.0,2026-07-17,20,False,True,2026-07-15T15:10:22+05:30
BALRAMCHIN,1W,bullish,standard,590.9,579.6,1.95,1.36,579.6,443.0,2026-07-17,20,False,True,2026-07-15T15:10:22+05:30
WELCORP,1W,bullish,standard,1678.0,1634.0,2.69,1.28,1634.0,756.49,2026-07-17,20,False,True,2026-07-15T15:10:22+05:30
JBCHEPHARM,1W,bullish,standard,2508.2,2474.0,1.38,1.25,2474.0,1884.61,2026-07-17,20,False,True,2026-07-15T15:10:22+05:30
PATANJALI,1W,bearish,standard,347.5,406.35,-14.48,6.23,535.6,406.35,2026-07-17,20,False,True,2026-07-15T15:10:22+05:30
TATAELXSI,1W,bearish,standard,3516.9,3562.0,-1.27,1.98,4787.15,3562.0,2026-07-17,20,False,True,2026-07-15T15:10:22+05:30
CGCL,1M,bullish,standard,258.15,231.36,11.58,1.52,231.36,150.35,2026-07-31,20,False,True,2026-07-15T15:10:22+05:30
WELCORP,1M,bullish,standard,1678.0,1525.0,10.03,1.43,1525.0,644.52,2026-07-31,20,False,True,2026-07-15T15:10:22+05:30
PHOENIXLTD,1M,bullish,standard,2134.7,1993.0,7.11,1.29,1993.0,1389.87,2026-07-31,20,False,True,2026-07-15T15:10:22+05:30
PATANJALI,1M,bearish,standard,347.5,406.35,-14.48,2.02,665.11,406.35,2026-07-31,20,False,True,2026-07-15T15:10:22+05:30
KPITTECH,1M,bearish,standard,552.75,624.9,-11.55,1.89,1549.43,624.9,2026-07-31,20,False,True,2026-07-15T15:10:22+05:30
